kid,r,spec,cls,m,apk,status
23358,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23359,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zzu,org.glpi.inventory.agent_39469.apk,GENUINE_no
23360,4,MessageDigestSpec,com.google.firebase.crashlytics.internal.common.CommonUtils,hash,org.glpi.inventory.agent_39469.apk,GENUINE_no
23361,5,CipherSpec,org.flyve.inventory.CryptoUtil,encrypt,org.glpi.inventory.agent_39469.apk,GENUINE_debatable
23362,2,KeyPairSpec,org.flyve.inventory.CryptoUtil,generateKeyPair,org.glpi.inventory.agent_39469.apk,UNOBSERVED_CREATION
23365,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,getPackageCertificateHashBytes,org.glpi.inventory.agent_39469.apk,GENUINE_no
23366,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23367,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23368,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zzu,org.glpi.inventory.agent_39469.apk,GENUINE_no
23369,4,MessageDigestSpec,com.google.firebase.crashlytics.internal.common.CommonUtils,hash,org.glpi.inventory.agent_39469.apk,GENUINE_no
23370,5,CipherSpec,org.flyve.inventory.CryptoUtil,encrypt,org.glpi.inventory.agent_39469.apk,GENUINE_debatable
23371,2,KeyPairSpec,org.flyve.inventory.CryptoUtil,generateKeyPair,org.glpi.inventory.agent_39469.apk,UNOBSERVED_CREATION
23374,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,getPackageCertificateHashBytes,org.glpi.inventory.agent_39469.apk,GENUINE_no
23375,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23376,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23377,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zzu,org.glpi.inventory.agent_39469.apk,GENUINE_no
23378,4,MessageDigestSpec,com.google.firebase.crashlytics.internal.common.CommonUtils,hash,org.glpi.inventory.agent_39469.apk,GENUINE_no
23379,5,CipherSpec,org.flyve.inventory.CryptoUtil,encrypt,org.glpi.inventory.agent_39469.apk,GENUINE_debatable
23380,2,KeyPairSpec,org.flyve.inventory.CryptoUtil,generateKeyPair,org.glpi.inventory.agent_39469.apk,UNOBSERVED_CREATION
23383,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,getPackageCertificateHashBytes,org.glpi.inventory.agent_39469.apk,GENUINE_no
23384,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23385,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23386,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zzu,org.glpi.inventory.agent_39469.apk,GENUINE_no
23387,4,MessageDigestSpec,com.google.firebase.crashlytics.internal.common.CommonUtils,hash,org.glpi.inventory.agent_39469.apk,GENUINE_no
23388,5,CipherSpec,org.flyve.inventory.CryptoUtil,encrypt,org.glpi.inventory.agent_39469.apk,GENUINE_debatable
23389,2,KeyPairSpec,org.flyve.inventory.CryptoUtil,generateKeyPair,org.glpi.inventory.agent_39469.apk,UNOBSERVED_CREATION
23392,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,getPackageCertificateHashBytes,org.glpi.inventory.agent_39469.apk,GENUINE_no
23393,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23394,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23395,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zzu,org.glpi.inventory.agent_39469.apk,GENUINE_no
23396,4,MessageDigestSpec,com.google.firebase.crashlytics.internal.common.CommonUtils,hash,org.glpi.inventory.agent_39469.apk,GENUINE_no
23397,5,CipherSpec,org.flyve.inventory.CryptoUtil,encrypt,org.glpi.inventory.agent_39469.apk,GENUINE_debatable
23398,2,KeyPairSpec,org.flyve.inventory.CryptoUtil,generateKeyPair,org.glpi.inventory.agent_39469.apk,UNOBSERVED_CREATION
23401,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,getPackageCertificateHashBytes,org.glpi.inventory.agent_39469.apk,GENUINE_no
23402,4,MessageDigestSpec,com.google.android.gms.common.util.AndroidUtilsLight,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23403,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zza,org.glpi.inventory.agent_39469.apk,GENUINE_no
23404,4,MessageDigestSpec,com.google.android.gms.measurement.internal.zzop,zzu,org.glpi.inventory.agent_39469.apk,GENUINE_no
23405,4,MessageDigestSpec,com.google.firebase.crashlytics.internal.common.CommonUtils,hash,org.glpi.inventory.agent_39469.apk,GENUINE_no
23406,5,CipherSpec,org.flyve.inventory.CryptoUtil,encrypt,org.glpi.inventory.agent_39469.apk,GENUINE_debatable
23407,2,KeyPairSpec,org.flyve.inventory.CryptoUtil,generateKeyPair,org.glpi.inventory.agent_39469.apk,UNOBSERVED_CREATION
23777,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23780,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23785,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23788,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23791,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23794,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23797,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23800,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23803,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23806,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23809,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23812,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23815,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23818,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23821,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23824,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23827,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23830,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23833,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23838,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23841,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23846,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23849,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23854,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23857,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23862,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23865,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23868,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23871,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23874,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23877,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23880,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23883,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23886,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23887,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23890,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23893,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23896,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23899,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23904,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23907,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23912,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23915,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23918,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23921,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23924,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23927,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23930,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23933,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23936,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23939,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23942,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23945,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23948,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23951,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23954,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23957,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23960,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23963,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23966,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23969,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23972,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23975,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23978,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23985,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23992,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
23995,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24000,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24003,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24006,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24009,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24012,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24015,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24018,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24021,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24024,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24029,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24032,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24037,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24040,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24043,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24046,4,MessageDigestSpec,okio.ByteString,digest$okio,org.nqmgaming.aneko_34.apk,GENUINE_no
24053,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24063,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24073,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24077,4,MessageDigestSpec,okio.ByteString,digest$okio,org.openhab.habdroid_589.apk,GENUINE_no
24084,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24094,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24098,4,MessageDigestSpec,okio.ByteString,digest$okio,org.openhab.habdroid_589.apk,GENUINE_no
24105,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24115,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24125,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24135,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24145,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24155,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24165,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24175,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24185,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24195,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24199,4,MessageDigestSpec,okio.ByteString,digest$okio,org.openhab.habdroid_589.apk,GENUINE_no
24206,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24216,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24226,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24236,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24246,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24250,4,MessageDigestSpec,okio.ByteString,digest$okio,org.openhab.habdroid_589.apk,GENUINE_no
24257,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24261,4,MessageDigestSpec,okio.ByteString,digest$okio,org.openhab.habdroid_589.apk,GENUINE_no
24268,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24278,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24288,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24298,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24308,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24318,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24328,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24338,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24348,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24358,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24368,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24378,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24388,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24398,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24408,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24418,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24428,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24438,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24448,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24455,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24459,4,MessageDigestSpec,okio.ByteString,digest$okio,org.openhab.habdroid_589.apk,GENUINE_no
24466,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24476,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24486,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24490,4,MessageDigestSpec,okio.ByteString,digest$okio,org.openhab.habdroid_589.apk,GENUINE_no
24497,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24501,4,MessageDigestSpec,okio.ByteString,digest$okio,org.openhab.habdroid_589.apk,GENUINE_no
24508,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24518,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24528,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
24538,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,org.openhab.habdroid_589.apk,GENUINE_no
