kid,nobs,art,other,r,tool,timeout,apk,status,sustained,strict,sec
21310,True,False,False,1.0,qtesting,300,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21311,True,True,False,1.0,qtesting,300,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21312,True,True,False,1.0,ape,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21313,True,False,False,1.0,ape,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21314,False,True,False,,ape,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21315,False,True,False,,ape,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21316,False,False,True,,ape,60,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21317,True,True,False,1.0,ape,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21318,True,False,False,1.0,ape,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21319,False,True,False,,ape,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21320,False,True,False,,ape,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21321,True,True,False,1.0,ape,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21322,True,False,False,1.0,ape,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21323,False,True,False,,ape,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21324,False,True,False,,ape,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21325,False,False,True,,ape,300,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21326,True,True,False,1.0,ape,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21327,True,False,False,1.0,ape,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21328,False,True,False,,ape,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21329,False,True,False,,ape,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21330,False,False,True,,ape,60,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21331,True,True,False,1.0,ape,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21332,True,False,False,1.0,ape,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21333,False,True,False,,ape,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21334,False,True,False,,ape,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21335,True,True,False,1.0,ape,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21336,True,False,False,1.0,ape,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21337,False,True,False,,ape,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21338,False,True,False,,ape,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21339,True,True,False,1.0,ape,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21340,True,False,False,1.0,ape,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21341,False,True,False,,ape,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21342,False,True,False,,ape,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21343,False,False,True,,ape,60,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21344,True,True,False,1.0,ape,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21345,True,False,False,1.0,ape,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21346,False,True,False,,ape,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21347,False,True,False,,ape,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21348,True,True,False,1.0,ape,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21349,True,False,False,1.0,ape,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21350,False,True,False,,ape,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21351,False,True,False,,ape,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21352,True,True,False,1.0,ares,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21353,True,False,False,1.0,ares,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21354,False,True,False,,ares,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21355,False,True,False,,ares,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21356,True,True,False,1.0,ares,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21357,True,False,False,1.0,ares,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21358,False,True,False,,ares,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21359,False,True,False,,ares,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21360,True,True,False,1.0,ares,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21361,True,False,False,1.0,ares,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21362,False,True,False,,ares,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21363,False,True,False,,ares,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21364,False,False,True,,ares,300,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21365,True,True,False,1.0,ares,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21366,True,False,False,1.0,ares,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21367,False,True,False,,ares,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21368,False,True,False,,ares,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21369,False,False,True,,ares,60,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21370,True,True,False,1.0,ares,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21371,True,False,False,1.0,ares,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21372,False,True,False,,ares,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21373,False,True,False,,ares,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21374,False,False,True,,ares,180,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21375,True,True,False,1.0,ares,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21376,True,False,False,1.0,ares,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21377,False,True,False,,ares,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21378,False,True,False,,ares,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21379,True,True,False,1.0,ares,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21380,True,False,False,1.0,ares,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21381,False,True,False,,ares,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21382,False,True,False,,ares,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21383,True,True,False,1.0,ares,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21384,True,False,False,1.0,ares,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21385,False,True,False,,ares,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21386,False,True,False,,ares,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21387,False,False,True,,ares,180,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21388,True,True,False,1.0,ares,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21389,True,False,False,1.0,ares,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21390,False,True,False,,ares,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21391,False,True,False,,ares,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21392,False,False,True,,ares,300,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21393,True,True,False,1.0,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21394,True,False,False,1.0,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21395,False,True,False,,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21396,False,True,False,,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21397,True,True,False,1.0,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21398,True,False,False,1.0,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21399,False,True,False,,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21400,False,True,False,,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21401,True,True,False,1.0,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21402,True,False,False,1.0,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21403,False,True,False,,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21404,False,True,False,,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21405,True,True,False,1.0,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21406,True,False,False,1.0,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21407,False,True,False,,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21408,False,True,False,,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21409,True,True,False,1.0,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21410,True,False,False,1.0,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21411,False,True,False,,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21412,False,True,False,,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21413,True,True,False,1.0,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21414,True,False,False,1.0,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21415,False,True,False,,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21416,False,True,False,,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21417,True,True,False,1.0,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21418,True,False,False,1.0,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21419,False,True,False,,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21420,False,True,False,,droidbot:bfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21421,True,True,False,1.0,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21422,True,False,False,1.0,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21423,False,True,False,,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21424,False,True,False,,droidbot:bfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21425,True,True,False,1.0,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21426,True,False,False,1.0,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21427,False,True,False,,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21428,False,True,False,,droidbot:bfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21429,True,True,False,1.0,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21430,True,False,False,1.0,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21431,False,True,False,,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21432,False,True,False,,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21433,True,True,False,1.0,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21434,True,False,False,1.0,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21435,False,True,False,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21436,False,True,False,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21437,False,False,True,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21438,True,True,False,1.0,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21439,True,False,False,1.0,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21440,False,True,False,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21441,False,True,False,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21442,False,False,True,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21443,True,True,False,1.0,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21444,True,False,False,1.0,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21445,False,True,False,,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21446,False,True,False,,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21447,True,True,False,1.0,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21448,True,False,False,1.0,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21449,False,True,False,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21450,False,True,False,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21451,False,False,True,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21452,True,True,False,1.0,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21453,True,False,False,1.0,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21454,False,True,False,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21455,False,True,False,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21456,False,False,True,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21457,True,True,False,1.0,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21458,True,False,False,1.0,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21459,False,True,False,,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21460,False,True,False,,droidbot:bfs_naive,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21461,True,True,False,1.0,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21462,True,False,False,1.0,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21463,False,True,False,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21464,False,True,False,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21465,False,False,True,,droidbot:bfs_naive,180,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21466,True,True,False,1.0,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21467,True,False,False,1.0,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21468,False,True,False,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21469,False,True,False,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21470,False,False,True,,droidbot:bfs_naive,300,net.phbwt.paperwork_1003007.apk,OTHER:GENUINE_no,True,True,False
21471,True,True,False,1.0,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21472,True,False,False,1.0,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21473,False,True,False,,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21474,False,True,False,,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21475,True,True,False,1.0,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21476,True,False,False,1.0,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21477,False,True,False,,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21478,False,True,False,,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21479,False,True,False,,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21480,True,False,False,1.0,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21481,False,True,False,,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21482,False,True,False,,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21483,True,True,False,1.0,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21484,True,False,False,1.0,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21485,False,True,False,,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21486,False,True,False,,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21487,True,True,False,1.0,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21488,True,False,False,1.0,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21489,False,True,False,,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21490,False,True,False,,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21491,True,True,False,1.0,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21492,True,False,False,1.0,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21493,False,True,False,,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21494,False,True,False,,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21495,True,True,False,1.0,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21496,True,False,False,1.0,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21497,False,True,False,,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21498,False,True,False,,droidbot:dfs_greedy,60,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21499,True,True,False,1.0,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21500,True,False,False,1.0,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21501,False,True,False,,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21502,False,True,False,,droidbot:dfs_greedy,180,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21503,True,True,False,1.0,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21504,True,False,False,1.0,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21505,False,True,False,,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21506,False,True,False,,droidbot:dfs_greedy,300,net.phbwt.paperwork_1003007.apk,only_artifact,False,False,False
21507,True,True,False,1.0,droidbot:dfs_naive,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
21508,True,False,False,1.0,droidbot:dfs_naive,60,net.phbwt.paperwork_1003007.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
