Project,ErrorType,Class,Method,ViolatedRule,Object1, Object2,Statement
hashengineering.groestlcoin.wallet_81401.apk,TypestateError,org.bitcoinj.crypto.BIP38PrivateKey,org.bitcoinj.core.ECKey decryptNoEC(java.lang.String),javax.crypto.Cipher, (on Object #5e9228dc9d7a298f6b38383512ca14391626c570a0f8a844f9375b730aaa358),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD","$r4 = virtualinvoke $r6.<javax.crypto.Cipher: byte[] doFinal(byte[],int,int)>($r4, varReplacer16510, varReplacer16511)"
hashengineering.groestlcoin.wallet_81401.apk,RequiredPredicateError,org.bitcoinj.crypto.BIP38PrivateKey,org.bitcoinj.core.ECKey decryptNoEC(java.lang.String),javax.crypto.Cipher ,Second parameter was not properly generated as generated Key,"virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer16513, $r5)"
hashengineering.groestlcoin.wallet_81401.apk,ConstraintError,org.bitcoinj.crypto.TrustStoreLoader$DefaultTrustStoreLoader,java.security.KeyStore loadIcsKeyStore(),java.security.KeyStore, (on Object #72ccc623b63e2cc8030edf9d823c322d2621d1265338049350eef21e8146f992),"First parameter (with value ""AndroidCAStore"") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12}",$r1 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer18651)
hashengineering.groestlcoin.wallet_81401.apk,RequiredPredicateError,org.bitcoinj.crypto.PBKDF2SHA512,"byte[] F(java.lang.String,java.lang.String,int,int)",javax.crypto.spec.SecretKeySpec ,First parameter was not properly generated as prepared Key Material,"specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer19747)"
hashengineering.groestlcoin.wallet_81401.apk,IncompleteOperationError,org.bitcoinj.crypto.PBKDF2SHA512,"byte[] F(java.lang.String,java.lang.String,int,int)",javax.crypto.Mac, (on Object #b56086d6454bc264b66ede212c47f905a6ba7648c92770117554f441a17e33cd),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",virtualinvoke $r5.<javax.crypto.Mac: void init(java.security.Key)>($r2)
hashengineering.groestlcoin.wallet_81401.apk,TypestateError,org.bitcoinj.crypto.PBKDF2SHA512,"byte[] F(java.lang.String,java.lang.String,int,int)",javax.crypto.Mac, (on Object #b56086d6454bc264b66ede212c47f905a6ba7648c92770117554f441a17e33cd),"Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte[],int,int)",$r7 = virtualinvoke $r5.<javax.crypto.Mac: byte[] doFinal(byte[])>($r6)
hashengineering.groestlcoin.wallet_81401.apk,TypestateError,org.bitcoinj.crypto.PBKDF2SHA512,"byte[] F(java.lang.String,java.lang.String,int,int)",javax.crypto.Mac, (on Object #b56086d6454bc264b66ede212c47f905a6ba7648c92770117554f441a17e33cd),"Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte[],int,int)",$r6 = virtualinvoke $r5.<javax.crypto.Mac: byte[] doFinal(byte[])>($r7)
hashengineering.groestlcoin.wallet_81401.apk,IncompleteOperationError,org.bitcoinj.crypto.PBKDF2SHA512,"byte[] F(java.lang.String,java.lang.String,int,int)",javax.crypto.Mac, (on Object #b56086d6454bc264b66ede212c47f905a6ba7648c92770117554f441a17e33cd),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",virtualinvoke $r5.<javax.crypto.Mac: void reset()>()
hashengineering.groestlcoin.wallet_81401.apk,IncompleteOperationError,org.bitcoinj.crypto.PBKDF2SHA512,"byte[] F(java.lang.String,java.lang.String,int,int)",javax.crypto.Mac, (on Object #b56086d6454bc264b66ede212c47f905a6ba7648c92770117554f441a17e33cd),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",virtualinvoke $r5.<javax.crypto.Mac: void reset()>()
hashengineering.groestlcoin.wallet_81401.apk,ConstraintError,org.bitcoinj.script.Script,"void executeScript(org.bitcoinj.core.Transaction,long,org.bitcoinj.script.Script,java.util.LinkedList,java.util.Set)",java.security.MessageDigest, (on Object #e1c210faccb12f8fd98dd4550fc14d22be9b46e95eecbf4370d67052cad21c6e),"First parameter (with value ""SHA-1"") should be any of {SHA-256, SHA-384, SHA-512}",$r21 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer21948)
hashengineering.groestlcoin.wallet_81401.apk,ConstraintError,okio.ByteString,okio.ByteString digest(java.lang.String),java.security.MessageDigest, (on Object #b336d574501b28a5bd90db22472c23a68acb0c1b99c4f14746fdc2a23c69a24e),"First parameter (with value ""SHA-1"") should be any of {SHA-256, SHA-384, SHA-512}",$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
hashengineering.groestlcoin.wallet_81401.apk,RequiredPredicateError,okhttp3.OkHttpClient,javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager),javax.net.ssl.SSLContext ,Second parameter was not properly generated as generated Trust Managers,"virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer2611, $r7, varReplacer2611)"
hashengineering.groestlcoin.wallet_81401.apk,RequiredPredicateError,okhttp3.OkHttpClient,javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager),javax.net.ssl.SSLContext ,Third parameter was not properly generated as randomized,"virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer2611, $r7, varReplacer2611)"
hashengineering.groestlcoin.wallet_81401.apk,RequiredPredicateError,okhttp3.OkHttpClient,javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager),javax.net.ssl.SSLContext ,First parameter was not properly generated as generated Key Managers,"virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer2611, $r7, varReplacer2611)"
hashengineering.groestlcoin.wallet_81401.apk,RequiredPredicateError,okhttp3.internal.Util,javax.net.ssl.X509TrustManager platformTrustManager(),javax.net.ssl.TrustManagerFactory ,First parameter was not properly generated as generated Key Store,virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer2615)
org.totschnig.myexpenses_500.apk,ConstraintError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.spec.PBEKeySpec, (on Object #2572d0f0ec3de5c6202b87faedefd1f51e88def7acd3a67072a3cb414f4edeb0),Third parameter (with value 1024)Variable iterationCountmust be  at least 10000,"specialinvoke $r5.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r7, $r1, varReplacer20232, varReplacer20233)"
org.totschnig.myexpenses_500.apk,RequiredPredicateError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.spec.IvParameterSpec ,First parameter was not properly generated as randomized,specialinvoke $r11.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r1)
org.totschnig.myexpenses_500.apk,NeverTypeOfError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.spec.PBEKeySpec, (on Object #2572d0f0ec3de5c6202b87faedefd1f51e88def7acd3a67072a3cb414f4edeb0),First parameter should never be of type java.lang.String.,"specialinvoke $r5.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r7, $r1, varReplacer20232, varReplacer20233)"
org.totschnig.myexpenses_500.apk,HardCodedError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.spec.PBEKeySpec, (on Object #2572d0f0ec3de5c6202b87faedefd1f51e88def7acd3a67072a3cb414f4edeb0),First parameter should never be hardcoded.,"specialinvoke $r5.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r7, $r1, varReplacer20232, varReplacer20233)"
org.totschnig.myexpenses_500.apk,IncompleteOperationError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.spec.PBEKeySpec, (on Object #2572d0f0ec3de5c6202b87faedefd1f51e88def7acd3a67072a3cb414f4edeb0),Operation on object of type javax.crypto.spec.PBEKeySpec object not completed. Expected call to clearPassword,$r8 = virtualinvoke $r4.<javax.crypto.SecretKeyFactory: javax.crypto.SecretKey generateSecret(java.security.spec.KeySpec)>($r5)
org.totschnig.myexpenses_500.apk,RequiredPredicateError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.SecretKeyFactory ,First parameter was not properly generated as specced Key,$r8 = virtualinvoke $r4.<javax.crypto.SecretKeyFactory: javax.crypto.SecretKey generateSecret(java.security.spec.KeySpec)>($r5)
org.totschnig.myexpenses_500.apk,ConstraintError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.SecretKeyFactory, (on Object #8d92d5247c4498496390e27c41269fa593150cff44536d12c1eb92c5e40546e4),"First parameter (with value ""PBEWITHSHAAND256BITAES-CBC-BC"") should be any of {PBKDF2WithHmacSHA512, PBKDF2WithHmacSHA384, PBKDF2WithHmacSHA256, PBKDF2WithHmacSHA224, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}",$r4 = staticinvoke <javax.crypto.SecretKeyFactory: javax.crypto.SecretKeyFactory getInstance(java.lang.String)>(varReplacer20240)
org.totschnig.myexpenses_500.apk,RequiredPredicateError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.spec.SecretKeySpec ,First parameter was not properly generated as prepared Key Material,"specialinvoke $r9.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer20238)"
org.totschnig.myexpenses_500.apk,RequiredPredicateError,com.google.android.vending.licensing.a,"void <init>(byte[],java.lang.String,java.lang.String)",javax.crypto.spec.PBEKeySpec ,Second parameter was not properly generated as randomized,"specialinvoke $r5.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r7, $r1, varReplacer20232, varReplacer20233)"
org.totschnig.myexpenses_500.apk,IncompleteOperationError,androidx.lifecycle.LiveData,"void f(androidx.lifecycle.s,androidx.lifecycle.a0)",javax.crypto.Cipher, (on Object #576cd56993bae2daf8b11bc8d64da1fce95eb74eec99266d733615a86418dbf5),Operation on object of type javax.crypto.Cipher object not completed. Expected call to init,"$r8 = virtualinvoke $r7.<m.b: java.lang.Object d(java.lang.Object,java.lang.Object)>($r2, $r6)"
org.totschnig.myexpenses_500.apk,RequiredPredicateError,me.f0,"void d(java.io.File,r0.a,java.lang.String)",javax.crypto.Cipher ,Third parameter was not properly generated as prepared G C M,"virtualinvoke $r14.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer23291, $r13, $r21)"
org.totschnig.myexpenses_500.apk,IncompleteOperationError,me.f0,"void d(java.io.File,r0.a,java.lang.String)",javax.crypto.CipherOutputStream, (on Object #e8129e2606b8348e6fd026df7f5f2e4d387ac1d445707379ce5ce972e4e29743),Operation on object of type javax.crypto.CipherOutputStream object not completed. Expected call to write,specialinvoke $r23.<java.util.zip.ZipOutputStream: void <init>(java.io.OutputStream)>($r8)
org.totschnig.myexpenses_500.apk,RequiredPredicateError,me.f0,"void d(java.io.File,r0.a,java.lang.String)",javax.crypto.Cipher ,Second parameter was not properly generated as generated Key,"virtualinvoke $r14.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer23291, $r13, $r21)"
org.totschnig.myexpenses_500.apk,ConstraintError,zb.g,javax.net.ssl.SSLContext h(),javax.net.ssl.SSLContext, (on Object #d6c2fabd43ff8c9743517fd4c3d6bee5452457e3c4dc9303da332a3a8bba7a5d),"First parameter (with value ""TLS"") should be any of {TLSv1.2, TLSv1.3}",$r4 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer38005)
org.totschnig.myexpenses_500.apk,ConstraintError,zb.b,javax.net.ssl.SSLContext h(),javax.net.ssl.SSLContext, (on Object #143d4e6f80e10cca4517478cf52033db33ee19f2d423c61e276b5e24f5701ae5),"First parameter (with value ""TLS"") should be any of {TLSv1.2, TLSv1.3}",$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer38006)
org.totschnig.myexpenses_500.apk,ConstraintError,zb.c,javax.net.ssl.SSLContext h(),javax.net.ssl.SSLContext, (on Object #56b16cdc82737bf47c1612040f9dc8e28de47997b7657b051ea4442f1f70b3d9),"First parameter (with value ""TLS"") should be any of {TLSv1.2, TLSv1.3}","$r4 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer38009, $r3)"
org.totschnig.myexpenses_500.apk,ConstraintError,me.e0,java.lang.String D(java.lang.String),java.security.MessageDigest, (on Object #f41a772493ddffc327a768f39fd350c25de00a842d55f22776b6ae15936468d3),"First parameter (with value ""MD5"") should be any of {SHA-256, SHA-384, SHA-512}",$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer43163)
org.totschnig.myexpenses_500.apk,RequiredPredicateError,org.totschnig.myexpenses.sync.a,void F(),javax.crypto.Cipher ,Second parameter was not properly generated as generated Key,"virtualinvoke $r8.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer49590, $r6, $r7)"
org.totschnig.myexpenses_500.apk,RequiredPredicateError,org.totschnig.myexpenses.sync.a,void F(),javax.crypto.Cipher ,Third parameter was not properly generated as prepared G C M,"virtualinvoke $r8.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer49590, $r6, $r7)"
org.totschnig.myexpenses_500.apk,TypestateError,org.totschnig.myexpenses.sync.a,void F(),javax.crypto.Cipher, (on Object #6425e3941a437f833c449c9650fad10f75174194d074fe35b7ef46c5252c2d0b),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r1 = virtualinvoke $r8.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
org.totschnig.myexpenses_500.apk,RequiredPredicateError,org.totschnig.myexpenses.sync.a,java.lang.String s(java.lang.String),javax.crypto.Cipher ,Second parameter was not properly generated as generated Key,"virtualinvoke $r9.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer49598, $r7, $r8)"
org.totschnig.myexpenses_500.apk,TypestateError,org.totschnig.myexpenses.sync.a,java.lang.String s(java.lang.String),javax.crypto.Cipher, (on Object #938dc67ae56e616bdc6ac62a5a52fd7e5e2c6a79abb2686a5e88e9ed04ccb9a7),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r3 = virtualinvoke $r9.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
org.totschnig.myexpenses_500.apk,RequiredPredicateError,org.totschnig.myexpenses.sync.a,java.lang.String s(java.lang.String),javax.crypto.spec.IvParameterSpec ,First parameter was not properly generated as randomized,specialinvoke $r8.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r4)
org.totschnig.myexpenses_500.apk,RequiredPredicateError,org.totschnig.myexpenses.sync.a,java.lang.String s(java.lang.String),javax.crypto.Cipher ,Third parameter was not properly generated as prepared G C M,"virtualinvoke $r9.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer49598, $r7, $r8)"
