kid,nobs,art,other,r,tool,timeout,apk,status,sustained
20887,True,False,False,1.0,droidbot:dfs_greedy,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20888,True,True,False,1.0,droidbot:dfs_greedy,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20889,True,False,False,1.0,droidbot:dfs_greedy,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20890,True,True,False,1.0,droidbot:dfs_greedy,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20891,True,False,False,1.0,droidbot:dfs_greedy,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20892,True,True,False,1.0,droidbot:dfs_greedy,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20893,True,False,False,1.0,droidbot:dfs_greedy,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20894,True,True,False,1.0,droidbot:dfs_greedy,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20895,True,False,False,1.0,droidbot:dfs_greedy,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20896,True,True,False,1.0,droidbot:dfs_greedy,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20897,True,False,False,1.0,droidbot:dfs_greedy,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20898,True,True,False,1.0,droidbot:dfs_greedy,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20899,True,False,False,1.0,droidbot:dfs_greedy,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20900,True,True,False,1.0,droidbot:dfs_greedy,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20901,True,False,False,1.0,droidbot:dfs_naive,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20902,True,True,False,1.0,droidbot:dfs_naive,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20903,True,False,False,1.0,droidbot:dfs_naive,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20904,True,True,False,1.0,droidbot:dfs_naive,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20905,True,False,False,1.0,droidbot:dfs_naive,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20906,True,True,False,1.0,droidbot:dfs_naive,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20907,True,False,False,1.0,droidbot:dfs_naive,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20908,True,True,False,1.0,droidbot:dfs_naive,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20909,True,False,False,1.0,droidbot:dfs_naive,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20910,True,True,False,1.0,droidbot:dfs_naive,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20911,True,False,False,1.0,droidbot:dfs_naive,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20912,True,True,False,1.0,droidbot:dfs_naive,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20913,True,False,False,1.0,droidbot:dfs_naive,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20914,True,True,False,1.0,droidbot:dfs_naive,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20915,True,False,False,1.0,droidbot:dfs_naive,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20916,True,True,False,1.0,droidbot:dfs_naive,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20917,True,False,False,1.0,droidbot:dfs_naive,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20918,True,True,False,1.0,droidbot:dfs_naive,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20919,True,False,False,1.0,droidmate,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20920,True,True,False,1.0,droidmate,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20921,True,False,False,1.0,droidmate,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20922,True,True,False,1.0,droidmate,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20923,True,False,False,1.0,droidmate,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20924,True,True,False,1.0,droidmate,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20925,True,False,False,1.0,droidmate,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20926,True,True,False,1.0,droidmate,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20927,True,False,False,1.0,droidmate,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20928,True,True,False,1.0,droidmate,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20929,True,False,False,1.0,droidmate,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20930,True,True,False,1.0,droidmate,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20931,True,False,False,1.0,droidmate,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20932,True,True,False,1.0,droidmate,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20933,True,False,False,1.0,droidmate,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20934,True,True,False,1.0,droidmate,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20935,True,False,False,1.0,droidmate,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20936,True,True,False,1.0,droidmate,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20937,True,False,False,1.0,fastbot,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20938,True,True,False,1.0,fastbot,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20939,True,False,False,1.0,fastbot,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20940,True,True,False,1.0,fastbot,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20941,True,False,False,1.0,fastbot,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20942,True,True,False,1.0,fastbot,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20943,True,False,False,1.0,fastbot,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20944,True,True,False,1.0,fastbot,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20945,True,False,False,1.0,fastbot,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20946,True,True,False,1.0,fastbot,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20947,True,False,False,1.0,fastbot,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20948,True,True,False,1.0,fastbot,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20949,True,False,False,1.0,fastbot,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20950,True,True,False,1.0,fastbot,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20951,True,False,False,1.0,fastbot,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20952,True,True,False,1.0,fastbot,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20953,True,False,False,1.0,fastbot,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20954,True,True,False,1.0,fastbot,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20955,True,False,False,1.0,humanoid,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20956,True,True,False,1.0,humanoid,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20957,True,False,False,1.0,humanoid,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20958,True,True,False,1.0,humanoid,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20959,True,False,False,1.0,humanoid,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20960,True,True,False,1.0,humanoid,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20961,True,False,False,1.0,humanoid,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20962,True,True,False,1.0,humanoid,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20963,True,False,False,1.0,humanoid,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20964,True,True,False,1.0,humanoid,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20965,True,False,False,1.0,humanoid,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20966,True,True,False,1.0,humanoid,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20967,True,False,False,1.0,humanoid,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20968,True,True,False,1.0,humanoid,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20969,True,False,False,1.0,humanoid,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20970,True,True,False,1.0,humanoid,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20971,True,False,False,1.0,humanoid,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20972,True,True,False,1.0,humanoid,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20973,True,False,False,1.0,monkey,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20974,True,True,False,1.0,monkey,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20975,True,False,False,1.0,monkey,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20976,True,True,False,1.0,monkey,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20977,True,False,False,1.0,monkey,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20978,True,True,False,1.0,monkey,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20979,True,False,False,1.0,monkey,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20980,True,True,False,1.0,monkey,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20981,True,False,False,1.0,monkey,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20982,True,True,False,1.0,monkey,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20983,True,False,False,1.0,monkey,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20984,True,True,False,1.0,monkey,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20985,True,False,False,1.0,monkey,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20986,True,True,False,1.0,monkey,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20987,True,False,False,1.0,monkey,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20988,True,True,False,1.0,monkey,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20989,True,False,False,1.0,monkey,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20990,True,True,False,1.0,monkey,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20991,True,False,False,1.0,qtesting,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20992,True,True,False,1.0,qtesting,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20993,True,False,False,1.0,qtesting,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20994,True,True,False,1.0,qtesting,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20995,True,False,False,1.0,qtesting,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20996,True,True,False,1.0,qtesting,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20997,True,False,False,1.0,qtesting,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20998,True,True,False,1.0,qtesting,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
20999,True,False,False,1.0,qtesting,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21000,True,True,False,1.0,qtesting,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21001,True,False,False,1.0,qtesting,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21002,True,True,False,1.0,qtesting,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21003,True,False,False,1.0,qtesting,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21004,True,True,False,1.0,qtesting,60,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21005,True,False,False,1.0,qtesting,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21006,True,True,False,1.0,qtesting,180,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21007,True,False,False,1.0,qtesting,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21008,True,True,False,1.0,qtesting,300,me.mudkip.moememos_48.apk,NOBS:LEGIT_UNOBSERVABLE,False
21009,False,False,True,,ape,300,me.testcase.ognarviewer_25.apk,sustained_other,True
21010,False,False,True,,fastbot,300,me.testcase.ognarviewer_25.apk,sustained_other,True
21011,False,False,True,,fastbot,300,me.testcase.ognarviewer_25.apk,sustained_other,True
21012,True,False,False,1.0,ape,180,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21013,True,True,False,1.0,ape,180,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21014,True,False,False,1.0,ape,300,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21015,True,True,False,1.0,ape,300,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21016,True,False,False,1.0,ape,180,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21017,True,True,False,1.0,ape,180,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21018,False,False,True,,ares,300,me.timschneeberger.rootlessjamesdsp_51.apk,sustained_other,True
21019,False,False,True,,droidbot:dfs_greedy,300,me.timschneeberger.rootlessjamesdsp_51.apk,sustained_other,True
21020,True,False,False,1.0,fastbot,300,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21021,True,True,False,1.0,fastbot,300,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21022,False,False,True,,humanoid,300,me.timschneeberger.rootlessjamesdsp_51.apk,sustained_other,True
21023,False,False,True,,monkey,300,me.timschneeberger.rootlessjamesdsp_51.apk,sustained_other,True
21024,True,False,False,1.0,monkey,300,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21025,True,True,False,1.0,monkey,300,me.timschneeberger.rootlessjamesdsp_51.apk,NOBS:LEGIT_UNOBSERVABLE,False
21026,False,False,True,,ape,60,net.gaast.giggity_769.apk,sustained_other,True
21027,False,False,True,,ape,180,net.gaast.giggity_769.apk,sustained_other,True
21028,False,False,True,,ape,300,net.gaast.giggity_769.apk,sustained_other,True
21029,False,False,True,,ape,60,net.gaast.giggity_769.apk,sustained_other,True
21030,False,False,True,,ape,180,net.gaast.giggity_769.apk,sustained_other,True
21031,False,False,True,,ape,300,net.gaast.giggity_769.apk,sustained_other,True
21032,False,False,True,,ape,60,net.gaast.giggity_769.apk,sustained_other,True
21033,False,False,True,,ape,180,net.gaast.giggity_769.apk,sustained_other,True
21034,False,False,True,,ape,300,net.gaast.giggity_769.apk,sustained_other,True
21035,False,False,True,,ares,300,net.gaast.giggity_769.apk,sustained_other,True
21036,False,False,True,,ares,60,net.gaast.giggity_769.apk,sustained_other,True
21037,False,False,True,,ares,180,net.gaast.giggity_769.apk,sustained_other,True
21038,False,False,True,,ares,300,net.gaast.giggity_769.apk,sustained_other,True
21039,False,False,True,,ares,180,net.gaast.giggity_769.apk,sustained_other,True
21040,False,False,True,,ares,300,net.gaast.giggity_769.apk,sustained_other,True
21041,False,False,True,,droidbot:bfs_greedy,60,net.gaast.giggity_769.apk,sustained_other,True
21042,False,False,True,,droidbot:bfs_greedy,180,net.gaast.giggity_769.apk,sustained_other,True
21043,False,False,True,,droidbot:bfs_greedy,300,net.gaast.giggity_769.apk,sustained_other,True
21044,False,False,True,,droidbot:bfs_greedy,60,net.gaast.giggity_769.apk,sustained_other,True
21045,False,False,True,,droidbot:bfs_greedy,180,net.gaast.giggity_769.apk,sustained_other,True
21046,False,False,True,,droidbot:bfs_greedy,300,net.gaast.giggity_769.apk,sustained_other,True
21047,False,False,True,,droidbot:bfs_greedy,60,net.gaast.giggity_769.apk,sustained_other,True
21048,False,False,True,,droidbot:bfs_greedy,180,net.gaast.giggity_769.apk,sustained_other,True
21049,False,False,True,,droidbot:bfs_greedy,300,net.gaast.giggity_769.apk,sustained_other,True
21050,False,False,True,,droidbot:bfs_naive,60,net.gaast.giggity_769.apk,sustained_other,True
21051,False,False,True,,droidbot:bfs_naive,180,net.gaast.giggity_769.apk,sustained_other,True
21052,False,False,True,,droidbot:bfs_naive,300,net.gaast.giggity_769.apk,sustained_other,True
21053,False,False,True,,droidbot:bfs_naive,180,net.gaast.giggity_769.apk,sustained_other,True
21054,False,False,True,,droidbot:bfs_naive,300,net.gaast.giggity_769.apk,sustained_other,True
21055,False,False,True,,droidbot:bfs_naive,180,net.gaast.giggity_769.apk,sustained_other,True
21056,False,False,True,,droidbot:bfs_naive,300,net.gaast.giggity_769.apk,sustained_other,True
21057,False,False,True,,droidbot:dfs_greedy,60,net.gaast.giggity_769.apk,sustained_other,True
21058,False,False,True,,droidbot:dfs_greedy,60,net.gaast.giggity_769.apk,sustained_other,True
21059,False,False,True,,droidbot:dfs_greedy,300,net.gaast.giggity_769.apk,sustained_other,True
21060,False,False,True,,droidbot:dfs_greedy,300,net.gaast.giggity_769.apk,sustained_other,True
21061,False,False,True,,droidbot:dfs_naive,60,net.gaast.giggity_769.apk,sustained_other,True
21062,False,False,True,,droidbot:dfs_naive,180,net.gaast.giggity_769.apk,sustained_other,True
21063,False,False,True,,droidbot:dfs_naive,300,net.gaast.giggity_769.apk,sustained_other,True
21064,False,False,True,,droidbot:dfs_naive,180,net.gaast.giggity_769.apk,sustained_other,True
21065,False,False,True,,droidbot:dfs_naive,300,net.gaast.giggity_769.apk,sustained_other,True
21066,False,False,True,,droidbot:dfs_naive,180,net.gaast.giggity_769.apk,sustained_other,True
21067,False,False,True,,droidbot:dfs_naive,300,net.gaast.giggity_769.apk,sustained_other,True
21068,False,False,True,,droidmate,60,net.gaast.giggity_769.apk,sustained_other,True
21069,False,False,True,,droidmate,180,net.gaast.giggity_769.apk,sustained_other,True
21070,False,False,True,,droidmate,300,net.gaast.giggity_769.apk,sustained_other,True
21071,False,False,True,,droidmate,60,net.gaast.giggity_769.apk,sustained_other,True
21072,False,False,True,,droidmate,180,net.gaast.giggity_769.apk,sustained_other,True
21073,False,False,True,,droidmate,300,net.gaast.giggity_769.apk,sustained_other,True
21074,False,False,True,,droidmate,60,net.gaast.giggity_769.apk,sustained_other,True
21075,False,False,True,,droidmate,180,net.gaast.giggity_769.apk,sustained_other,True
21076,False,False,True,,droidmate,300,net.gaast.giggity_769.apk,sustained_other,True
21077,False,False,True,,fastbot,60,net.gaast.giggity_769.apk,sustained_other,True
21078,False,False,True,,fastbot,180,net.gaast.giggity_769.apk,sustained_other,True
21079,False,False,True,,fastbot,300,net.gaast.giggity_769.apk,sustained_other,True
21080,False,False,True,,fastbot,60,net.gaast.giggity_769.apk,sustained_other,True
21081,False,False,True,,fastbot,180,net.gaast.giggity_769.apk,sustained_other,True
21082,False,False,True,,fastbot,300,net.gaast.giggity_769.apk,sustained_other,True
21083,False,False,True,,fastbot,60,net.gaast.giggity_769.apk,sustained_other,True
21084,False,False,True,,fastbot,180,net.gaast.giggity_769.apk,sustained_other,True
21085,False,False,True,,fastbot,300,net.gaast.giggity_769.apk,sustained_other,True
21086,False,False,True,,humanoid,60,net.gaast.giggity_769.apk,sustained_other,True
21087,False,False,True,,humanoid,180,net.gaast.giggity_769.apk,sustained_other,True
21088,False,False,True,,humanoid,300,net.gaast.giggity_769.apk,sustained_other,True
21089,False,False,True,,humanoid,60,net.gaast.giggity_769.apk,sustained_other,True
21090,False,False,True,,humanoid,180,net.gaast.giggity_769.apk,sustained_other,True
21091,False,False,True,,humanoid,300,net.gaast.giggity_769.apk,sustained_other,True
21092,False,False,True,,humanoid,60,net.gaast.giggity_769.apk,sustained_other,True
21093,False,False,True,,humanoid,180,net.gaast.giggity_769.apk,sustained_other,True
21094,False,False,True,,humanoid,300,net.gaast.giggity_769.apk,sustained_other,True
21095,False,False,True,,monkey,60,net.gaast.giggity_769.apk,sustained_other,True
21096,False,False,True,,monkey,180,net.gaast.giggity_769.apk,sustained_other,True
21097,False,False,True,,monkey,300,net.gaast.giggity_769.apk,sustained_other,True
21098,False,False,True,,monkey,60,net.gaast.giggity_769.apk,sustained_other,True
21099,False,False,True,,monkey,180,net.gaast.giggity_769.apk,sustained_other,True
21100,False,False,True,,monkey,300,net.gaast.giggity_769.apk,sustained_other,True
21101,False,False,True,,monkey,60,net.gaast.giggity_769.apk,sustained_other,True
21102,False,False,True,,monkey,180,net.gaast.giggity_769.apk,sustained_other,True
21103,False,False,True,,monkey,300,net.gaast.giggity_769.apk,sustained_other,True
21104,False,False,True,,qtesting,60,net.gaast.giggity_769.apk,sustained_other,True
21105,False,False,True,,qtesting,180,net.gaast.giggity_769.apk,sustained_other,True
21106,False,False,True,,qtesting,300,net.gaast.giggity_769.apk,sustained_other,True
21107,False,False,True,,qtesting,180,net.gaast.giggity_769.apk,sustained_other,True
21108,False,False,True,,qtesting,300,net.gaast.giggity_769.apk,sustained_other,True
21109,False,False,True,,qtesting,60,net.gaast.giggity_769.apk,sustained_other,True
21110,False,False,True,,qtesting,180,net.gaast.giggity_769.apk,sustained_other,True
21111,False,False,True,,qtesting,300,net.gaast.giggity_769.apk,sustained_other,True
21112,True,False,False,1.0,ape,180,net.osmtracker_73.apk,NOBS:LEGIT_UNOBSERVABLE,False
21113,True,False,False,1.0,ape,300,net.osmtracker_73.apk,NOBS:LEGIT_UNOBSERVABLE,False
21114,True,False,False,1.0,ape,60,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21115,True,True,False,1.0,ape,60,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21116,True,False,False,1.0,ape,180,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21117,True,True,False,1.0,ape,180,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21118,True,False,False,1.0,ape,300,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21119,True,True,False,1.0,ape,300,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21120,True,False,False,1.0,ape,60,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21121,True,True,False,1.0,ape,60,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21122,True,False,False,1.0,ape,180,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21123,True,True,False,1.0,ape,180,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21124,True,False,False,1.0,ape,300,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21125,True,True,False,1.0,ape,300,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21126,True,False,False,1.0,ape,60,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21127,True,True,False,1.0,ape,60,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21128,True,False,False,1.0,ape,180,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
21129,True,True,False,1.0,ape,180,net.pfiers.osmfocus_1009013.apk,NOBS:LEGIT_UNOBSERVABLE,False
